title,released_year,run_time,stars,total_ratings,summary,Action,Adventure,Sci-Fi,Comedy,Drama,Romance,Thriller,Fantasy,Horror,Mystery,Crime,Adults,Kids,Other,Teens
G,2013.0,2.0,5.7,187000.0,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Breakfast on Pluto,2005.0,1.0,7.2,24000.0,"In the 1970s, a young trans woman, Patrick ""Kitten"" Braden, comes of age by leaving her Irish town for London, in part to look for her mother and in part because her gender identity is beyond the town's understanding.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Forgotten,2017.0,2.0,7.4,45000.0,"When his abducted brother returns seemingly a different man with no memory of the past 19 days, Jin-seok chases after the truth behind the kidnapping.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,True,False,False,False
Jane Eyre,2011.0,1.0,7.3,93000.0,A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False
For Your Eyes Only,1981.0,1.0,6.7,108000.0,Secret service agent James Bond is assigned to find a missing British vessel equipped with a weapons encryption device and prevent it from falling into enemy hands.,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False
Marrowbone,2017.0,2.0,6.7,39000.0,"A young man and his three younger siblings, who have kept secret the death of their beloved mother in order to remain together, are plagued by a sinister presence in the sprawling manor in which they live.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,True,False,False,False
Johnny English Strikes Again,2018.0,3.0,6.2,83000.0,"After a cyber-attack reveals the identity of all of the active undercover agents in Britain, Johnny English is forced to come out of retirement to find the mastermind hacker.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Rookie of the Year,1993.0,2.0,6.1,31000.0,"When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False
Body of Lies,2008.0,1.0,7.0,239000.0,A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
Before Midnight,2013.0,2.0,7.9,171000.0,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Red Sonja,1985.0,3.0,5.1,45000.0,The fearless warrior Red Sonja sets out to avenge her family's murder and rid her kingdom from the tyrannical rule of evil Queen Gedren.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False
Why Him?,2016.0,2.0,6.2,123000.0,A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Marcel the Shell with Shoes On,2021.0,2.0,7.7,26000.0,A cash-strapped documentary maker decides to make his newest documentary about a mollusk shell he finds living in his Airbnb with his friends.,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
The Life Aquatic with Steve Zissou,2004.0,2.0,7.2,210000.0,"With a plan to exact revenge on a mythical shark that killed his partner, Oceanographer Steve Zissou (Bill Murray) rallies a crew that includes his estranged wife, a journalist, and a man who may or may not be his son.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
The King of Staten Island,2020.0,1.0,7.1,76000.0,Scott has been a case of arrested development since his firefighter dad died. He spends his days smoking weed and dreaming of being a tattoo artist until events force him to grapple with his grief and take his first steps forward in life.,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
"Angus, Thongs and Perfect Snogging",2008.0,2.0,6.3,30000.0,"The story centers on a 14-year-old girl who keeps a diary about the ups and downs of being a teenager, including the things she learns about kissing.",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Wingwomen,2023.0,2.0,5.7,6000.0,"Tired of the risks involved in a life of crime, two expert thieves and best friends recruit feisty Sam to assist them with one last job before they move to a new, and less stressful, line of work.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False
PAW Patrol: The Movie,2021.0,3.0,6.1,8300.0,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Along Came a Spider,2001.0,2.0,6.4,95000.0,"When a senator's daughter under Secret Service protection is kidnapped from a private school, detective Alex Cross investigates the case even though he's recovering from the loss of his partner.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
Menace II Society,1993.0,2.0,7.5,64000.0,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True
Sabrina,1954.0,2.0,7.6,70000.0,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
The Family That Preys,2008.0,2.0,5.9,7900.0,Two families from different walks of life learn to work together.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
Witness for the Prosecution,1957.0,2.0,8.4,136000.0,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,True,False,False
Charlie Wilson's War,2007.0,2.0,7.0,124000.0,"A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
October Sky,1999.0,2.0,7.8,97000.0,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Resident Evil: Retribution,2012.0,2.0,5.3,149000.0,Alice fights alongside a resistance movement to regain her freedom from an Umbrella Corporation testing facility.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True
Nanny McPhee,2005.0,2.0,6.6,85000.0,A governess uses magic to rein in the behavior of seven ne'er-do-well children in her charge.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False
Pride and Prejudice and Zombies,2016.0,2.0,5.8,60000.0,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,True
The Core,2003.0,1.0,5.5,107000.0,The only way to save Earth from catastrophe is to drill down to the core and set it spinning again.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Across the Universe,2007.0,1.0,7.3,114000.0,The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False
Jay and Silent Bob Strike Back,2001.0,2.0,6.8,160000.0,"The comic ""Bluntman and Chronic"" is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation, they set out to wreck the movie.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
Boss Level,2020.0,2.0,6.8,78000.0,"Trapped in a time loop that constantly repeats the day of his murder, a former special forces agent must unlock the mystery behind his untimely demise.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
Cliffhanger,1993.0,2.0,6.5,139000.0,A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
What's Love Got to Do with It?,2022.0,2.0,6.3,9600.0,"In London, an award-winning film-maker documents her best friend's journey into an assisted marriage in line with his family's Pakistani heritage. In the process, she challenges her own attitude towards relationships.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Wild Wild West,1999.0,2.0,4.9,167000.0,"The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Johnny English,2003.0,3.0,6.2,173000.0,"After a sudden attack on MI5, Johnny English, Britain's most confident, yet unintelligent spy, becomes Britain's only spy.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Over the Top,1987.0,2.0,5.8,59000.0,Tough trucker Lincoln Hawk is determined to win back his son and triumph at the world arm wrestling championships.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Spectral,2016.0,2.0,6.3,64000.0,A sci-fi/thriller story centered on a special-ops team that is dispatched to fight supernatural beings.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
An Affair to Remember,1957.0,2.0,7.4,33000.0,A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Taxi,2004.0,2.0,4.5,45000.0,A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,True,False,False
Machete Kills,2013.0,2.0,5.6,82000.0,The U.S. government recruits Machete to battle his way through Mexico in order to take down an arms dealer who looks to launch a weapon into space.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False
Godzilla,1954.0,2.0,7.5,39000.0,American nuclear weapons testing results in the creation of a seemingly unstoppable dinosaur-like beast.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False
Descendants: The Rise of Red,2024.0,1.0,6.500000000000001,87014.28571428571,"Follows Red, daughter of the Queen of Hearts, and Chloe, daughter of Cinderella, as they team up to save Auradon by traveling in back in time using the White Rabbit's pocket watch, to stop an event that would cause grave consequences.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
The Remains of the Day,1993.0,1.0,7.8,84000.0,A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Crocodile Dundee II,1988.0,2.0,5.7,61000.0,Australian outback expert protects his New York love from gangsters who've followed her down under.,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
That Awkward Moment,2014.0,2.0,6.1,107000.0,"Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
The Doors,1991.0,1.0,7.2,99000.0,"The story of the famous and influential 1960s rock band The Doors and its lead singer and composer, Jim Morrison, from his days as a UCLA film student in Los Angeles, to his untimely death in Paris, France at age 27 in 1971.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
A River Runs Through It,1992.0,1.0,7.2,65000.0,"Two sons of a stern minister - one reserved, one rebellious - grow up in rural 1920s Montana while devoted to fly fishing.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
"The Cook, the Thief, His Wife & Her Lover",1989.0,1.0,7.5,41000.0,"At Le Hollandais gourmet restaurant, every night is filled with opulence, decadence and gluttony. But when the cook, a thief, his wife and her lover all come together, they unleash a shocking torrent of sex, food, murder and revenge.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False
Beast,2022.0,2.0,5.6,40000.0,A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Okja,2017.0,1.0,7.3,131000.0,"A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Alice Through the Looking Glass,2016.0,2.0,6.2,121000.0,"Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter's family from the Red Queen.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False
Pink Flamingos,1972.0,2.0,6.0,28000.0,"Notorious Baltimore criminal and underground figure Divine goes up against a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False
The Stanford Prison Experiment,2015.0,1.0,6.8,46000.0,"In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Jersey Girl,2004.0,2.0,6.2,70000.0,A widower must look after his precocious daughter and rebuild his life and career after he's sidelined by an unexpected tragedy and a personal blowup.,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Home,2015.0,2.0,6.5,111000.0,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Awake,2021.0,2.0,4.9,26000.0,"After a devastating global event wiped out all electronics and eliminated people's ability to sleep, a former soldier may have found a solution with her daughter.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
Innerspace,1987.0,1.0,6.8,65000.0,"A test pilot is miniaturized in a secret experiment, and accidentally injected into a hapless store clerk.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Rocky V,1990.0,2.0,5.3,150000.0,"Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Kate,2021.0,2.0,6.2,70000.0,A jaded assassin assigned to target a yakuza clan has 24 hours to find out who poisoned her and get vengeance before she dies.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False
Allegiant,2016.0,1.0,5.7,133000.0,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False
Gold,2016.0,1.0,6.7,69000.0,"Kenny Wells, a prospector desperate for a lucky break, teams up with a similarly eager geologist and sets off on a journey to find gold in the uncharted jungle of Indonesia.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True
Terrified,2017.0,3.0,6.5,22000.0,"When strange events occur in a neighborhood in Buenos Aires, a doctor specializing in the paranormal, her colleague, and an ex police officer decide to investigate further.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False
